brand,model,vehicle_age,year,mileage,fuel_type,transmission,owner_count,price,region,listing_date,days_to_sale,mileage_per_year,is_luxury,listing_month,listing_year,listing_season,listing_date_str
Maruti Suzuki,Swift Dzire,10,2014,120000.0,Diesel,Manual,3,180000.0,East,2026-02-24 20:58:29.565205,21,12000.0,0,2,2026,Winter,2026-02-24
Toyota,Camry,5,2019,85000.0,Petrol,Automatic,2,1850000.0,West,2026-04-16 21:54:59.565205,120,17000.0,0,4,2026,Spring,2026-04-16
Maruti Suzuki,Celerio,3,2021,47000.0,Petrol,Automatic,1,525000.0,Central,2026-02-17 15:57:09.565205,33,15666.666666666666,0,2,2026,Winter,2026-02-17
Mahindra,XUV500,7,2017,120000.0,Diesel,Manual,2,600000.0,Metro,2026-08-29 05:34:04.565205,20,17142.85714285714,0,8,2026,Summer,2026-08-29
Honda,City,9,2015,72000.0,Petrol,Manual,3,450000.0,North,2025-11-08 18:47:18.565205,91,8000.0,0,11,2025,Fall,2025-11-08
Maruti Suzuki,Swift,3,2021,31000.0,Petrol,Manual,1,565000.0,South,2026-06-14 11:41:03.565205,34,10333.333333333334,0,6,2026,Summer,2026-06-14
Honda,Amaze,3,2021,17511.0,Petrol,Automatic,1,616000.0,East,2026-08-06 13:42:21.565205,47,5837.0,0,8,2026,Summer,2026-08-06
BMW,7,13,2011,70000.0,Petrol,Automatic,3,750000.0,West,2026-06-25 00:28:49.565205,37,5384.615384615385,1,6,2026,Summer,2026-06-25
Maruti Suzuki,Celerio,6,2018,20934.0,Petrol,Manual,2,360000.0,Central,2025-10-24 08:57:32.565205,22,3489.0,0,10,2025,Fall,2025-10-24
Mercedes-Benz,E-Class,11,2013,90000.0,Petrol,Manual,3,1000000.0,Metro,2025-12-05 13:12:15.565205,72,8181.818181818182,1,12,2025,Winter,2025-12-05
Hyundai,Grand,5,2019,29250.0,Petrol,Manual,2,445000.0,North,2026-06-08 03:29:22.565205,32,5850.0,0,6,2026,Summer,2026-06-08
Hyundai,i20,2,2022,4800.0,Petrol,Manual,1,660000.0,South,2026-09-02 08:01:24.565205,22,2400.0,0,9,2026,Fall,2026-09-02
Ford,Ecosport,2,2022,19323.0,Petrol,Manual,1,985000.0,East,2026-02-03 01:12:07.565205,18,9661.5,0,2,2026,Winter,2026-02-03
Honda,Amaze,2,2022,14000.0,Petrol,Automatic,1,760000.0,West,2026-09-03 15:08:25.565205,56,7000.0,0,9,2026,Fall,2026-09-03
Honda,Jazz,3,2021,27032.0,Petrol,Automatic,1,695000.0,Central,2025-12-18 15:32:00.565205,30,9010.666666666666,0,12,2025,Winter,2025-12-18
Ford,Figo,11,2013,110000.0,Diesel,Manual,3,150000.0,Metro,2026-04-07 13:10:57.565205,8,10000.0,0,4,2026,Spring,2026-04-07
Mahindra,Thar,6,2018,40000.0,Diesel,Manual,2,650000.0,North,2026-03-27 13:10:09.565205,24,6666.666666666667,0,3,2026,Spring,2026-03-27
Maruti Suzuki,Baleno,6,2018,70000.0,Diesel,Manual,2,550000.0,South,2026-07-07 22:32:00.565205,57,11666.666666666666,0,7,2026,Summer,2026-07-07
Honda,Amaze,6,2018,57000.0,Petrol,Manual,2,390000.0,East,2026-02-02 03:53:04.565205,17,9500.0,0,2,2026,Winter,2026-02-02
Toyota,Innova,4,2020,25000.0,Petrol,Automatic,2,1750000.0,West,2025-10-28 16:37:20.565205,46,6250.0,0,10,2025,Fall,2025-10-28
Skoda,Rapid,8,2016,75000.0,Diesel,Manual,3,350000.0,Central,2025-12-17 22:43:44.565205,5,9375.0,0,12,2025,Winter,2025-12-17
Maruti Suzuki,Swift,5,2019,62235.0,Diesel,Manual,2,496000.0,Metro,2026-01-17 16:07:12.565205,46,12447.0,0,1,2026,Winter,2026-01-17
Toyota,Fortuner,9,2015,97000.0,Diesel,Automatic,3,1175000.0,North,2025-11-13 06:24:49.565205,11,10777.777777777777,0,11,2025,Fall,2025-11-13
Honda,Amaze,7,2017,58500.0,Diesel,Manual,2,348000.0,South,2025-10-29 23:44:14.565205,13,8357.142857142857,0,10,2025,Fall,2025-10-29
Skoda,Rapid,7,2017,51000.0,Diesel,Manual,2,460000.0,East,2026-01-19 01:02:38.565205,28,7285.714285714285,0,1,2026,Winter,2026-01-19
Volkswagen,Polo,6,2018,44000.0,Petrol,Automatic,2,525000.0,West,2026-08-06 23:45:18.565205,21,7333.333333333333,0,8,2026,Summer,2026-08-06
Volkswagen,Vento,5,2019,65000.0,Diesel,Automatic,2,595000.0,Central,2026-07-13 04:52:34.565205,27,13000.0,0,7,2026,Summer,2026-07-13
Skoda,Rapid,4,2020,60000.0,Diesel,Automatic,2,690000.0,Metro,2026-02-04 09:28:30.565205,16,15000.0,0,2,2026,Winter,2026-02-04
Maruti Suzuki,Swift Dzire,3,2021,60000.0,Diesel,Manual,1,627000.0,North,2026-06-04 14:34:57.565205,50,20000.0,0,6,2026,Summer,2026-06-04
Honda,Amaze,5,2019,46000.0,Petrol,Manual,2,425000.0,South,2026-02-11 23:36:28.565205,23,9200.0,0,2,2026,Winter,2026-02-11
Honda,City,10,2014,50000.0,Petrol,Manual,3,349000.0,East,2025-09-16 22:43:52.565205,22,5000.0,0,9,2025,Fall,2025-09-16
Ford,Endeavour,3,2021,48000.0,Diesel,Automatic,1,2899000.0,West,2026-03-21 06:49:07.565205,30,16000.0,0,3,2026,Spring,2026-03-21
Hyundai,i20,4,2020,65609.0,Diesel,Manual,2,600000.0,Central,2025-12-27 07:47:55.565205,10,16402.25,0,12,2025,Winter,2025-12-27
Maruti Suzuki,Ciaz,3,2021,31000.0,Petrol,Automatic,1,890000.0,Metro,2025-10-10 08:17:39.565205,129,10333.333333333334,0,10,2025,Fall,2025-10-10
Volkswagen,Polo,7,2017,71000.0,Petrol,Manual,2,330000.0,North,2025-11-15 14:28:41.565205,16,10142.857142857143,0,11,2025,Fall,2025-11-15
Hyundai,i20,9,2015,53493.0,Petrol,Manual,3,350000.0,South,2025-10-02 16:41:58.565205,71,5943.666666666667,0,10,2025,Fall,2025-10-02
Maruti Suzuki,Swift Dzire,9,2015,80000.0,Petrol,Manual,3,400000.0,East,2026-01-16 01:07:29.565205,33,8888.888888888889,0,1,2026,Winter,2026-01-16
Honda,City,12,2012,70000.0,Petrol,Automatic,3,280000.0,West,2025-11-20 02:25:17.565205,56,5833.333333333333,0,11,2025,Fall,2025-11-20
Mahindra,Scorpio,6,2018,45000.0,Diesel,Manual,2,950000.0,Central,2025-10-04 00:11:56.565205,39,7500.0,0,10,2025,Fall,2025-10-04
Hyundai,Grand,6,2018,46497.0,Petrol,Manual,2,385000.0,Metro,2026-01-29 06:27:04.565205,16,7749.5,0,1,2026,Winter,2026-01-29
Hyundai,i20,9,2015,55000.0,Petrol,Manual,3,265000.0,North,2026-08-30 12:01:31.565205,26,6111.111111111111,0,8,2026,Summer,2026-08-30
Ford,Ecosport,5,2019,65000.0,Diesel,Manual,2,530000.0,South,2026-04-16 17:32:53.565205,48,13000.0,0,4,2026,Spring,2026-04-16
Honda,City,12,2012,45000.0,Petrol,Automatic,3,295000.0,East,2026-02-08 05:44:59.565205,20,3750.0,0,2,2026,Winter,2026-02-08
Maruti Suzuki,Wagon R,12,2012,63000.0,Petrol,Manual,3,125000.0,West,2026-09-12 00:46:02.565205,30,5250.0,0,9,2026,Fall,2026-09-12
Maruti Suzuki,Ciaz,5,2019,89000.0,Diesel,Manual,2,580000.0,Central,2026-07-02 13:10:05.565205,14,17800.0,0,7,2026,Summer,2026-07-02
Maruti Suzuki,Swift Dzire,3,2021,20000.0,Petrol,Automatic,1,725000.0,Metro,2026-03-21 09:21:02.565205,33,6666.666666666667,0,3,2026,Spring,2026-03-21
Maruti Suzuki,Baleno,2,2022,10000.0,Petrol,Manual,1,625000.0,North,2026-04-17 07:23:28.565205,53,5000.0,0,4,2026,Spring,2026-04-17
Hyundai,Elantra,7,2017,62000.0,Diesel,Automatic,2,690000.0,South,2026-08-22 17:17:32.565205,38,8857.142857142857,0,8,2026,Summer,2026-08-22
Hyundai,Verna,7,2017,68000.0,Diesel,Manual,2,475000.0,East,2026-01-14 21:26:02.565205,33,9714.285714285714,0,1,2026,Winter,2026-01-14
Honda,City,7,2017,51000.0,Diesel,Manual,2,490000.0,West,2026-07-15 22:07:06.565205,32,7285.714285714285,0,7,2026,Summer,2026-07-15
Renault,Duster,8,2016,57000.0,Diesel,Manual,3,425000.0,Central,2026-03-04 07:54:31.565205,51,7125.0,0,3,2026,Spring,2026-03-04
Hyundai,Grand,4,2020,37079.0,Petrol,Manual,2,540000.0,Metro,2026-07-10 03:34:53.565205,48,9269.75,0,7,2026,Summer,2026-07-10
Mercedes-Benz,E-Class,9,2015,48000.0,Diesel,Automatic,3,1075000.0,North,2025-11-16 14:19:11.565205,38,5333.333333333333,1,11,2025,Fall,2025-11-16
Maruti Suzuki,Swift Dzire,3,2021,22251.0,Petrol,Manual,1,600000.0,South,2026-08-30 04:41:07.565205,21,7417.0,0,8,2026,Summer,2026-08-30
Maruti Suzuki,Vitara,2,2022,20500.0,Diesel,Manual,1,915000.0,East,2026-08-21 00:49:58.565205,75,10250.0,0,8,2026,Summer,2026-08-21
Hyundai,Creta,3,2021,55000.0,Diesel,Manual,1,920000.0,West,2025-11-26 14:47:07.565205,62,18333.333333333332,0,11,2025,Fall,2025-11-26
Honda,City,11,2013,65000.0,Petrol,Manual,3,350000.0,Central,2026-04-14 22:50:23.565205,22,5909.090909090909,0,4,2026,Spring,2026-04-14
Kia,Seltos,2,2022,7982.0,Petrol,Manual,1,1180000.0,Metro,2025-12-09 05:17:04.565205,14,3991.0,0,12,2025,Winter,2025-12-09
Maruti Suzuki,Wagon R,8,2016,63000.0,CNG,Manual,3,250000.0,North,2025-12-04 13:39:10.565205,18,7875.0,0,12,2025,Winter,2025-12-04
Jaguar,F-PACE,2,2022,30000.0,Petrol,Automatic,1,5000000.0,South,2026-06-15 09:54:55.565205,68,15000.0,1,6,2026,Summer,2026-06-15
Mercedes-Benz,GL-Class,5,2019,61000.0,Diesel,Automatic,2,4660000.0,East,2026-05-16 09:17:25.565205,150,12200.0,1,5,2026,Spring,2026-05-16
Hyundai,Creta,5,2019,40000.0,Diesel,Automatic,2,1050000.0,West,2026-09-12 15:37:51.565205,112,8000.0,0,9,2026,Fall,2026-09-12
Honda,Amaze,6,2018,25000.0,Petrol,Manual,2,390000.0,Central,2026-06-18 18:48:23.565205,13,4166.666666666667,0,6,2026,Summer,2026-06-18
Maruti Suzuki,Swift,7,2017,72000.0,Diesel,Manual,2,385000.0,Metro,2026-03-31 19:52:01.565205,26,10285.714285714286,0,3,2026,Spring,2026-03-31
Honda,Amaze,7,2017,87200.0,Petrol,Manual,2,385000.0,North,2026-05-03 16:26:54.565205,48,12457.142857142857,0,5,2026,Spring,2026-05-03
Maruti Suzuki,Baleno,4,2020,46982.0,Petrol,Manual,2,572000.0,South,2025-09-17 16:53:32.565205,21,11745.5,0,9,2025,Fall,2025-09-17
Maruti Suzuki,Ignis,2,2022,15000.0,Petrol,Manual,1,500000.0,East,2026-02-14 11:37:36.565205,18,7500.0,0,2,2026,Winter,2026-02-14
Skoda,Rapid,5,2019,49000.0,Diesel,Automatic,2,660000.0,West,2026-06-23 19:07:52.565205,56,9800.0,0,6,2026,Summer,2026-06-23
Maruti Suzuki,Eeco,2,2022,25000.0,CNG,Manual,1,370000.0,Central,2026-05-16 10:46:49.565205,39,12500.0,0,5,2026,Spring,2026-05-16
Land Rover,Rover,4,2020,35000.0,Diesel,Automatic,2,4650000.0,Metro,2025-10-09 07:04:35.565205,63,8750.0,1,10,2025,Fall,2025-10-09
Hyundai,i20,4,2020,37999.0,Petrol,Manual,2,540000.0,North,2026-08-21 06:02:50.565205,31,9499.75,0,8,2026,Summer,2026-08-21
Honda,Amaze,7,2017,53589.0,Diesel,Manual,2,350000.0,South,2025-09-29 20:11:31.565205,8,7655.571428571428,0,9,2025,Fall,2025-09-29
Mercedes-Benz,E-Class,4,2020,24000.0,Petrol,Automatic,2,4100000.0,East,2025-09-25 10:44:24.565205,97,6000.0,1,9,2025,Fall,2025-09-25
Tata,Tigor,3,2021,17206.0,Petrol,Automatic,1,565000.0,West,2026-06-26 04:30:23.565205,21,5735.333333333333,0,6,2026,Summer,2026-06-26
Honda,City,7,2017,52643.0,Diesel,Manual,2,525000.0,Central,2026-02-18 17:27:29.565205,21,7520.428571428572,0,2,2026,Winter,2026-02-18
Hyundai,Verna,10,2014,29800.0,Diesel,Manual,3,225000.0,Metro,2026-04-19 06:29:33.565205,12,2980.0,0,4,2026,Spring,2026-04-19
Tata,Tigor,2,2022,40000.0,Diesel,Manual,1,529000.0,North,2026-05-03 01:55:02.565205,11,20000.0,0,5,2026,Spring,2026-05-03
Datsun,GO,4,2020,15759.0,Petrol,Manual,2,260000.0,South,2026-08-05 05:43:02.565205,33,3939.75,0,8,2026,Summer,2026-08-05
Hyundai,i20,6,2018,56000.0,Diesel,Manual,2,585000.0,East,2026-04-01 14:52:12.565205,44,9333.333333333334,0,4,2026,Spring,2026-04-01
Honda,City,7,2017,44000.0,Diesel,Manual,2,535000.0,West,2026-02-25 06:23:02.565205,13,6285.714285714285,0,2,2026,Winter,2026-02-25
Audi,A6,10,2014,55000.0,Petrol,Automatic,3,1340000.0,Central,2026-02-12 15:45:43.565205,33,5500.0,1,2,2026,Winter,2026-02-12
Ford,Ecosport,5,2019,78648.0,Diesel,Manual,2,596000.0,Metro,2026-02-08 03:17:33.565205,26,15729.6,0,2,2026,Winter,2026-02-08
Ford,Ecosport,5,2019,100000.0,Diesel,Manual,2,600000.0,North,2026-05-21 02:13:58.565205,73,20000.0,0,5,2026,Spring,2026-05-21
Maruti Suzuki,Celerio,7,2017,53412.0,Petrol,Automatic,2,300000.0,South,2026-02-15 14:26:13.565205,37,7630.285714285715,0,2,2026,Winter,2026-02-15
Hyundai,i20,3,2021,10080.0,Petrol,Manual,1,720000.0,East,2026-08-26 22:54:37.565205,104,3360.0,0,8,2026,Summer,2026-08-26
Ford,Ecosport,3,2021,33000.0,Diesel,Manual,1,950000.0,West,2026-02-04 17:06:37.565205,48,11000.0,0,2,2026,Winter,2026-02-04
Hyundai,Santro,8,2016,55000.0,Petrol,Manual,3,225000.0,Central,2026-06-08 10:26:40.565205,5,6875.0,0,6,2026,Summer,2026-06-08
Mahindra,Scorpio,7,2017,100000.0,Diesel,Manual,2,825000.0,Metro,2026-05-12 12:13:20.565205,19,14285.714285714286,0,5,2026,Spring,2026-05-12
Ford,Figo,8,2016,80000.0,Diesel,Manual,3,193000.0,North,2025-10-20 17:21:18.565205,13,10000.0,0,10,2025,Fall,2025-10-20
Mercedes-Benz,C-Class,8,2016,49000.0,Petrol,Automatic,3,1290000.0,South,2026-01-12 14:11:17.565205,23,6125.0,1,1,2026,Winter,2026-01-12
Maruti Suzuki,Ciaz,4,2020,21000.0,Diesel,Manual,2,625000.0,East,2026-07-02 06:37:46.565205,104,5250.0,0,7,2026,Summer,2026-07-02
Ford,Ecosport,7,2017,28000.0,Petrol,Manual,2,565000.0,West,2026-07-09 20:25:25.565205,49,4000.0,0,7,2026,Summer,2026-07-09
Hyundai,i20,3,2021,23000.0,Petrol,Manual,1,695000.0,Central,2026-03-19 17:06:33.565205,53,7666.666666666667,0,3,2026,Spring,2026-03-19
Maruti Suzuki,Celerio,3,2021,41000.0,Petrol,Manual,1,400000.0,Metro,2025-10-04 20:50:01.565205,41,13666.666666666666,0,10,2025,Fall,2025-10-04
Hyundai,i20,9,2015,65000.0,Petrol,Manual,3,320000.0,North,2026-07-27 09:31:26.565205,28,7222.222222222223,0,7,2026,Summer,2026-07-27
Hyundai,Creta,6,2018,444000.0,Diesel,Manual,2,825000.0,South,2026-01-09 05:31:54.565205,91,137500.0,0,1,2026,Winter,2026-01-09
Mahindra,Scorpio,6,2018,59999.0,Diesel,Manual,2,845000.0,East,2026-06-30 15:11:17.565205,31,9999.833333333334,0,6,2026,Summer,2026-06-30
Hyundai,i20,4,2020,23082.0,Petrol,Manual,2,625000.0,West,2026-09-07 05:03:07.565205,15,5770.5,0,9,2026,Fall,2026-09-07
Volkswagen,Polo,4,2020,35000.0,Petrol,Automatic,2,750000.0,Central,2026-02-23 18:54:58.565205,19,8750.0,0,2,2026,Winter,2026-02-23
Mahindra,XUV500,4,2020,50000.0,Diesel,Manual,2,1300000.0,Metro,2025-10-18 09:18:44.565205,24,12500.0,0,10,2025,Fall,2025-10-18
Maruti Suzuki,Vitara,4,2020,63000.0,Diesel,Manual,2,750000.0,North,2026-01-09 00:28:22.565205,86,15750.0,0,1,2026,Winter,2026-01-09
Honda,Jazz,5,2019,38739.0,Diesel,Manual,2,575000.0,South,2026-05-07 12:12:09.565205,18,7747.8,0,5,2026,Spring,2026-05-07
Ford,Ecosport,6,2018,80000.0,Diesel,Manual,2,585000.0,East,2025-10-30 01:41:31.565205,27,13333.333333333334,0,10,2025,Fall,2025-10-30
Skoda,Rapid,8,2016,60000.0,Diesel,Manual,3,280000.0,West,2025-10-02 15:20:57.565205,7,7500.0,0,10,2025,Fall,2025-10-02
Hyundai,Venue,2,2022,10000.0,Petrol,Manual,1,870000.0,Central,2026-01-27 22:53:52.565205,108,5000.0,0,1,2026,Winter,2026-01-27
Hyundai,Verna,4,2020,30000.0,Petrol,Manual,2,880000.0,Metro,2025-12-12 19:47:26.565205,64,7500.0,0,12,2025,Winter,2025-12-12
Maruti Suzuki,Vitara,1,2023,1000.0,Petrol,Manual,1,1050000.0,North,2026-05-04 06:25:50.565205,117,1000.0,0,5,2026,Spring,2026-05-04
Honda,WR-V,4,2020,5000.0,Petrol,Manual,2,790000.0,South,2026-06-15 15:48:05.565205,54,1250.0,0,6,2026,Summer,2026-06-15
Maruti Suzuki,Alto,10,2014,60000.0,Petrol,Manual,3,195000.0,East,2025-12-15 14:18:21.565205,24,6000.0,0,12,2025,Winter,2025-12-15
Mercedes-Benz,S-Class,13,2011,72000.0,Petrol,Automatic,3,999000.0,West,2026-01-28 10:32:08.565205,51,5538.461538461538,1,1,2026,Winter,2026-01-28
Ford,Ecosport,2,2022,17000.0,Diesel,Manual,1,925000.0,Central,2025-10-19 06:57:16.565205,85,8500.0,0,10,2025,Fall,2025-10-19
Maruti Suzuki,Ciaz,6,2018,57000.0,Petrol,Manual,2,490000.0,Metro,2026-06-28 20:51:19.565205,18,9500.0,0,6,2026,Summer,2026-06-28
Maruti Suzuki,Alto,8,2016,38000.0,Petrol,Manual,3,190000.0,North,2026-03-26 17:34:02.565205,10,4750.0,0,3,2026,Spring,2026-03-26
Tata,Nexon,4,2020,34000.0,Petrol,Manual,2,690000.0,South,2026-02-24 18:39:59.565205,142,8500.0,0,2,2026,Winter,2026-02-24
BMW,3,6,2018,33000.0,Diesel,Automatic,2,2080000.0,East,2026-08-18 16:31:43.565205,51,5500.0,1,8,2026,Summer,2026-08-18
Maruti Suzuki,Wagon R,8,2016,61154.0,Petrol,Manual,3,255000.0,West,2025-11-23 12:51:58.565205,52,7644.25,0,11,2025,Fall,2025-11-23
Ford,Ecosport,5,2019,31000.0,Petrol,Manual,2,675000.0,Central,2026-01-08 16:20:10.565205,33,6200.0,0,1,2026,Winter,2026-01-08
Mahindra,XUV500,9,2015,58455.0,Diesel,Manual,3,450000.0,Metro,2025-12-29 08:31:34.565205,44,6495.0,0,12,2025,Winter,2025-12-29
Maruti Suzuki,Wagon R,4,2020,25396.0,Petrol,Automatic,2,410000.0,North,2026-07-06 08:41:32.565205,31,6349.0,0,7,2026,Summer,2026-07-06
Hyundai,i20,3,2021,12000.0,Petrol,Automatic,1,845000.0,South,2026-09-06 07:08:18.565205,70,4000.0,0,9,2026,Fall,2026-09-06
Honda,City,10,2014,65000.0,Petrol,Manual,3,350000.0,East,2025-11-19 16:22:01.565205,22,6500.0,0,11,2025,Fall,2025-11-19
Ford,Figo,10,2014,120000.0,Diesel,Manual,3,150000.0,West,2025-11-28 19:47:50.565205,29,12000.0,0,11,2025,Fall,2025-11-28
Maruti Suzuki,Swift Dzire,4,2020,48000.0,Petrol,Manual,2,475000.0,Central,2026-02-28 10:13:34.565205,39,12000.0,0,2,2026,Winter,2026-02-28
Maruti Suzuki,Alto,8,2016,68450.0,Petrol,Manual,3,245000.0,Metro,2026-07-29 13:48:38.565205,16,8556.25,0,7,2026,Summer,2026-07-29
Ford,Ecosport,7,2017,43000.0,Diesel,Manual,2,540000.0,North,2026-04-03 18:07:55.565205,21,6142.857142857143,0,4,2026,Spring,2026-04-03
Ford,Ecosport,5,2019,53000.0,Petrol,Automatic,2,680000.0,South,2026-06-15 21:30:56.565205,35,10600.0,0,6,2026,Summer,2026-06-15
Ford,Endeavour,2,2022,18000.0,Diesel,Automatic,1,2725000.0,East,2026-09-08 10:28:06.565205,126,9000.0,0,9,2026,Fall,2026-09-08
Maruti Suzuki,Swift,8,2016,26000.0,Diesel,Manual,3,365000.0,West,2026-09-01 18:29:00.565205,20,3250.0,0,9,2026,Fall,2026-09-01
Maruti Suzuki,Swift,8,2016,51405.0,Diesel,Manual,3,345000.0,Central,2026-09-07 17:31:01.565205,14,6425.625,0,9,2026,Fall,2026-09-07
Honda,City,15,2009,50000.0,Petrol,Manual,3,300000.0,Metro,2025-10-26 20:36:05.565205,27,3333.3333333333335,0,10,2025,Fall,2025-10-26
BMW,5,4,2020,18000.0,Diesel,Automatic,2,3700000.0,North,2025-10-11 05:02:26.565205,87,4500.0,1,10,2025,Fall,2025-10-11
Maruti Suzuki,Ciaz,4,2020,56000.0,Diesel,Manual,2,665000.0,South,2026-08-04 22:42:17.565205,58,14000.0,0,8,2026,Summer,2026-08-04
Audi,A4,9,2015,38000.0,Diesel,Automatic,3,1175000.0,East,2026-08-11 05:44:42.565205,13,4222.222222222223,1,8,2026,Summer,2026-08-11
Volkswagen,Polo,7,2017,80000.0,Diesel,Manual,2,325000.0,West,2026-08-31 05:59:57.565205,45,11428.57142857143,0,8,2026,Summer,2026-08-31
Audi,A4,7,2017,60000.0,Diesel,Automatic,2,1275000.0,Central,2026-04-28 21:57:44.565205,68,8571.42857142857,1,4,2026,Spring,2026-04-28
Maruti Suzuki,Vitara,4,2020,70000.0,Diesel,Manual,2,700000.0,Metro,2026-01-15 02:13:04.565205,76,17500.0,0,1,2026,Winter,2026-01-15
Hyundai,Grand,4,2020,60000.0,Petrol,Manual,2,450000.0,North,2025-12-12 18:00:01.565205,35,15000.0,0,12,2025,Winter,2025-12-12
Maruti Suzuki,Wagon R,4,2020,55271.0,CNG,Manual,2,365000.0,South,2026-07-03 20:26:44.565205,23,13817.75,0,7,2026,Summer,2026-07-03
Mahindra,XUV500,2,2022,16000.0,Diesel,Automatic,1,1500000.0,East,2026-02-06 14:35:20.565205,103,8000.0,0,2,2026,Winter,2026-02-06
Hyundai,Grand,6,2018,49000.0,Diesel,Manual,2,370000.0,West,2026-04-23 04:51:42.565205,6,8166.666666666667,0,4,2026,Spring,2026-04-23
Maruti Suzuki,Swift,8,2016,147000.0,Diesel,Manual,3,350000.0,Central,2026-07-14 07:14:48.565205,23,18375.0,0,7,2026,Summer,2026-07-14
Maruti Suzuki,Ertiga,5,2019,45700.0,Diesel,Manual,2,650000.0,Metro,2026-05-31 22:04:49.565205,47,9140.0,0,5,2026,Spring,2026-05-31
Renault,KWID,5,2019,12000.0,Petrol,Manual,2,275000.0,North,2026-02-09 11:35:14.565205,47,2400.0,0,2,2026,Winter,2026-02-09
Honda,City,4,2020,42000.0,Petrol,Manual,2,880000.0,South,2026-04-09 05:55:13.565205,45,10500.0,0,4,2026,Spring,2026-04-09
Hyundai,Grand,7,2017,41000.0,Petrol,Manual,2,355000.0,East,2025-10-30 04:42:03.565205,46,5857.142857142857,0,10,2025,Fall,2025-10-30
Honda,City,4,2020,45000.0,Petrol,Automatic,2,990000.0,West,2025-10-14 09:43:05.565205,66,11250.0,0,10,2025,Fall,2025-10-14
Toyota,Fortuner,8,2016,52000.0,Diesel,Manual,3,1400000.0,Central,2026-03-05 11:05:41.565205,30,6500.0,0,3,2026,Spring,2026-03-05
Skoda,Rapid,7,2017,62000.0,Diesel,Manual,2,345000.0,Metro,2026-09-03 08:37:58.565205,6,8857.142857142857,0,9,2026,Fall,2026-09-03
Hyundai,Santro,10,2014,64000.0,Petrol,Manual,3,210000.0,North,2026-01-21 07:59:54.565205,23,6400.0,0,1,2026,Winter,2026-01-21
Hyundai,i10,9,2015,65000.0,Petrol,Manual,3,235000.0,South,2026-07-17 07:35:27.565205,11,7222.222222222223,0,7,2026,Summer,2026-07-17
Maruti Suzuki,Alto,13,2011,92000.0,Petrol,Manual,3,115000.0,East,2026-08-01 01:25:46.565205,9,7076.923076923077,0,8,2026,Summer,2026-08-01
Volvo,S90,2,2022,25000.0,Diesel,Automatic,1,4500000.0,West,2026-01-07 07:55:26.565205,56,12500.0,1,1,2026,Winter,2026-01-07
Maruti Suzuki,Vitara,4,2020,62000.0,Diesel,Manual,2,650000.0,Central,2026-07-16 12:42:48.565205,59,15500.0,0,7,2026,Summer,2026-07-16
Toyota,Fortuner,2,2022,32000.0,Diesel,Automatic,1,3300000.0,Metro,2025-10-10 11:25:13.565205,150,16000.0,0,10,2025,Fall,2025-10-10
Renault,Duster,7,2017,101895.0,Diesel,Manual,2,412000.0,North,2026-03-07 10:52:47.565205,34,14556.42857142857,0,3,2026,Spring,2026-03-07
Maruti Suzuki,Dzire ZXI,6,2018,41021.0,Petrol,Manual,2,500000.0,South,2025-10-18 00:09:58.565205,23,6836.833333333333,0,10,2025,Fall,2025-10-18
Toyota,Innova,5,2019,92000.0,Diesel,Manual,2,1300000.0,East,2026-02-28 11:38:29.565205,17,18400.0,0,2,2026,Winter,2026-02-28
Hyundai,Verna,8,2016,62485.0,Petrol,Manual,3,445000.0,West,2026-02-05 07:08:41.565205,58,7810.625,0,2,2026,Winter,2026-02-05
Hyundai,i10,11,2013,45000.0,Petrol,Manual,3,190000.0,Central,2026-01-16 22:13:46.565205,30,4090.909090909091,0,1,2026,Winter,2026-01-16
Toyota,Innova,11,2013,120000.0,Diesel,Manual,3,511000.0,Metro,2026-08-10 07:23:49.565205,34,10909.09090909091,0,8,2026,Summer,2026-08-10
Honda,City,4,2020,72000.0,Diesel,Manual,2,850000.0,North,2026-07-26 05:52:22.565205,47,18000.0,0,7,2026,Summer,2026-07-26
Ford,Ecosport,5,2019,35000.0,Petrol,Automatic,2,721000.0,South,2025-11-05 02:46:22.565205,26,7000.0,0,11,2025,Fall,2025-11-05
Hyundai,i10,12,2012,52000.0,Petrol,Manual,3,190000.0,East,2026-05-14 07:26:50.565205,13,4333.333333333333,0,5,2026,Spring,2026-05-14
Honda,City,6,2018,69000.0,Diesel,Manual,2,601000.0,West,2026-05-16 14:11:11.565205,33,11500.0,0,5,2026,Spring,2026-05-16
Hyundai,Verna,8,2016,64001.0,Petrol,Automatic,3,449000.0,Central,2026-05-07 11:42:34.565205,18,8000.125,0,5,2026,Spring,2026-05-07
Maruti Suzuki,Swift,4,2020,40000.0,Petrol,Manual,2,515000.0,Metro,2026-08-18 04:10:40.565205,10,10000.0,0,8,2026,Summer,2026-08-18
Hyundai,Grand,7,2017,29000.0,Petrol,Manual,2,385000.0,North,2025-12-29 23:30:29.565205,30,4142.857142857143,0,12,2025,Winter,2025-12-29
Honda,City,4,2020,40000.0,Petrol,Automatic,2,940000.0,South,2026-07-03 22:29:03.565205,99,10000.0,0,7,2026,Summer,2026-07-03
Hyundai,Grand,3,2021,41000.0,CNG,Manual,1,470000.0,East,2026-01-17 17:57:29.565205,17,13666.666666666666,0,1,2026,Winter,2026-01-17
