brand,model,year,mileage,fuel_type,transmission,owner_count,region,price,listing_date,days_to_sale
Volkswagen,Jetta,2021,47938,Petrol,Automatic,1,West,14000.0,2025-10-07,8
Mercedes-Benz,GLC,2016,81055,Hybrid,Manual,3,Metro,10300.0,2026-03-01,41
Chevrolet,Malibu,2016,144978,Hybrid,Automatic,2,West,3500.0,2026-08-31,51
Mercedes-Benz,GLC,2019,56558,Diesel,Manual,1,West,15850.0,2026-01-23,22
Chevrolet,Silverado,2023,21535,Hybrid,Manual,1,North,30550.0,2026-01-03,35
Tesla,Model X,2012,65471,Electric,Automatic,2,Central,10550.0,2026-01-13,49
BMW,3 Series,2018,91196,Petrol,Manual,2,Central,9100.0,2025-11-26,23
Audi,Q5,2024,3000,Petrol,Manual,1,East,45850.0,2025-10-24,26
Chevrolet,Malibu,2021,25587,Petrol,Automatic,1,North,15650.0,2026-01-21,31
Toyota,Corolla,2021,33421,Petrol,Automatic,1,South,14350.0,2026-07-12,6
Ford,F-150,2019,74301,Petrol,Automatic,1,East,19300.0,2025-10-29,54
Toyota,Corolla,2015,162613,Hybrid,Automatic,1,North,3300.0,2025-10-18,69
Honda,CR-V,2020,63002,Hybrid,Manual,1,Central,15050.0,2026-01-01,19
Hyundai,Elantra,2023,24153,Petrol,Automatic,1,West,19950.0,2026-04-16,28
Kia,Optima,2020,35189,Petrol,Automatic,1,South,14150.0,2026-07-24,17
Mercedes-Benz,GLE,2017,84547,Electric,Manual,1,North,15000.0,2026-02-10,41
Tesla,Model 3,2022,42204,Electric,Automatic,1,East,31000.0,2026-03-22,34
Toyota,Highlander,2019,60375,Hybrid,Automatic,1,Metro,24400.0,2026-05-18,29
Chevrolet,Silverado,2024,3000,Petrol,Automatic,1,North,38500.0,2026-05-27,10
Toyota,Highlander,2015,66146,Petrol,Automatic,1,North,13500.0,2025-11-10,9
Mercedes-Benz,GLE,2023,13718,Hybrid,Manual,1,Metro,55400.0,2026-02-11,57
BMW,X3,2022,23456,Diesel,Automatic,1,South,33350.0,2026-04-29,4
Tesla,Model Y,2018,101805,Electric,Automatic,2,North,16500.0,2025-09-23,47
Volkswagen,Tiguan,2022,23621,Petrol,Automatic,1,West,21850.0,2026-08-01,28
Ford,Mustang,2022,29912,Petrol,Automatic,1,Metro,27400.0,2026-07-16,27
Mercedes-Benz,E-Class,2017,95911,Hybrid,Manual,2,North,13950.0,2025-10-02,29
Ford,Explorer,2021,42178,Hybrid,Manual,1,West,23950.0,2026-08-04,19
BMW,X5,2012,231338,Petrol,Automatic,1,West,8050.0,2026-06-19,140
Toyota,RAV4,2022,28266,Diesel,Manual,2,East,21250.0,2025-10-12,43
Tesla,Model S,2022,22334,Electric,Automatic,1,Metro,65000.0,2026-07-26,22
BMW,3 Series,2024,3000,Petrol,Automatic,1,North,43400.0,2026-05-24,37
Ford,Explorer,2023,18714,Petrol,Automatic,1,East,33550.0,2026-03-03,37
Ford,F-150,2016,151614,Petrol,Automatic,2,South,7200.0,2026-04-01,25
Nissan,Pathfinder,2023,11166,Petrol,Automatic,1,North,30500.0,2026-06-30,22
Audi,A6,2020,47906,Petrol,Automatic,1,Metro,32550.0,2026-07-14,46
Mercedes-Benz,E-Class,2018,81098,Petrol,Manual,1,North,18700.0,2026-03-21,44
Mercedes-Benz,C-Class,2024,3000,Petrol,Automatic,1,North,45350.0,2026-09-15,22
Volkswagen,Golf,2019,62993,Diesel,Automatic,3,West,11250.0,2026-05-18,26
Tesla,Model X,2020,46028,Electric,Automatic,2,North,47550.0,2026-08-13,95
Toyota,Highlander,2019,57135,Petrol,Automatic,1,South,23050.0,2026-05-19,46
Ford,Escape,2014,142722,Petrol,Automatic,1,North,3900.0,2026-07-13,39
Honda,CR-V,2021,32596,Petrol,Automatic,1,West,21700.0,2025-10-11,22
Nissan,Sentra,2014,115882,Petrol,Automatic,2,North,2650.0,2026-02-06,72
Honda,Civic,2024,3000,Hybrid,Automatic,1,North,24800.0,2026-06-15,36
BMW,3 Series,2012,135107,Hybrid,Automatic,1,East,5400.0,2026-01-29,140
Volkswagen,Tiguan,2017,178691,Petrol,Automatic,1,North,7400.0,2026-01-24,32
Subaru,Forester,2021,30618,Petrol,Automatic,1,South,19050.0,2026-02-21,18
Chevrolet,Silverado,2022,33096,Hybrid,Automatic,1,North,30650.0,2026-01-10,13
Mazda,CX-9,2023,7430,Petrol,Manual,1,West,34950.0,2026-02-10,41
Chevrolet,Equinox,2024,3000,Petrol,Automatic,1,East,28800.0,2025-10-01,63
BMW,X5,2015,89231,Hybrid,Manual,1,Metro,13950.0,2026-08-05,33
Hyundai,Elantra,2022,24079,Petrol,Automatic,1,South,16850.0,2026-04-16,45
Honda,CR-V,2017,135058,Hybrid,Automatic,2,Central,8500.0,2026-03-02,20
Ford,F-150,2020,38867,Petrol,Automatic,1,Central,18500.0,2026-02-13,14
Ford,F-150,2013,180785,Petrol,Automatic,2,Metro,4550.0,2025-10-30,140
Hyundai,Tucson,2023,14208,Hybrid,Automatic,1,North,24650.0,2026-08-06,29
Porsche,Macan,2020,47579,Petrol,Automatic,1,West,46650.0,2026-05-22,36
Mercedes-Benz,GLE,2023,12182,Petrol,Automatic,2,Metro,54300.0,2026-05-13,21
Hyundai,Tucson,2021,24983,Petrol,Automatic,1,East,19100.0,2026-07-24,24
Honda,Accord,2014,194858,Hybrid,Automatic,2,South,3900.0,2026-04-07,88
Honda,CR-V,2022,22348,Hybrid,Automatic,1,Metro,27650.0,2025-12-06,10
Audi,A4,2018,97996,Petrol,Automatic,2,Central,14650.0,2025-11-29,25
Chevrolet,Tahoe,2013,203247,Petrol,Automatic,3,North,6850.0,2025-12-07,52
Toyota,Camry,2023,11300,Petrol,Automatic,1,Metro,26350.0,2026-07-14,23
Nissan,Altima,2019,73851,Electric,Automatic,1,East,9450.0,2026-01-31,22
BMW,M3,2021,50026,Petrol,Automatic,1,West,43700.0,2026-04-04,28
Nissan,Rogue,2015,97427,Petrol,Automatic,4,Central,3500.0,2026-03-25,37
Chevrolet,Malibu,2020,49913,Petrol,Automatic,2,North,12700.0,2025-10-20,42
Mazda,Mazda3,2017,102025,Petrol,Automatic,2,East,8500.0,2026-06-20,44
Mazda,Mazda6,2015,137455,Petrol,Automatic,1,South,6650.0,2026-07-06,91
Audi,Q7,2023,7542,Petrol,Automatic,1,South,48850.0,2026-02-10,26
Mercedes-Benz,GLE,2021,61140,Hybrid,Automatic,1,North,35400.0,2026-05-05,39
Audi,A6,2020,45569,Petrol,Automatic,1,South,29250.0,2025-12-15,39
Kia,Optima,2023,18470,Hybrid,Automatic,1,Central,21350.0,2026-03-10,27
Toyota,Camry,2014,116077,Petrol,Manual,1,West,5000.0,2026-01-15,29
Toyota,Highlander,2018,138469,Petrol,Automatic,4,West,15800.0,2026-09-02,39
Ford,F-150,2017,145120,Petrol,Automatic,2,East,9000.0,2026-07-19,68
Hyundai,Santa Fe,2023,17953,Hybrid,Automatic,2,Metro,29550.0,2026-06-28,18
Toyota,Tacoma,2020,36396,Petrol,Automatic,1,North,19850.0,2025-10-06,19
Mazda,Mazda3,2017,114226,Petrol,Automatic,2,East,7050.0,2026-06-08,15
Nissan,Pathfinder,2023,11273,Electric,Manual,2,West,31550.0,2025-10-09,7
Tesla,Model X,2024,3000,Electric,Automatic,1,South,95400.0,2025-09-26,42
Subaru,Crosstrek,2016,101017,Petrol,Automatic,4,North,6800.0,2025-10-31,49
Audi,A6,2020,37820,Petrol,Manual,2,North,26900.0,2026-05-29,45
Honda,CR-V,2021,57956,Petrol,Manual,1,West,20050.0,2026-05-05,51
Chevrolet,Equinox,2016,79724,Petrol,Automatic,1,Metro,9800.0,2026-07-27,41
Toyota,Highlander,2017,139400,Hybrid,Automatic,2,Metro,18150.0,2026-06-08,53
Volkswagen,Jetta,2013,153403,Petrol,Automatic,2,South,2750.0,2026-06-08,140
BMW,X5,2016,92225,Petrol,Automatic,1,North,13700.0,2026-06-11,32
Toyota,Highlander,2019,40632,Hybrid,Automatic,1,North,24850.0,2026-02-02,44
Chevrolet,Silverado,2024,3000,Diesel,Manual,1,South,35500.0,2026-09-14,17
Chevrolet,Tahoe,2024,3000,Petrol,Automatic,1,South,61200.0,2025-12-07,17
Mercedes-Benz,GLC,2019,63208,Petrol,Manual,1,Metro,18000.0,2026-01-29,14
Porsche,Macan,2019,40401,Petrol,Automatic,1,Central,36950.0,2025-12-18,77
Ford,F-150,2022,23617,Petrol,Manual,1,West,29550.0,2026-05-06,28
Porsche,911,2021,53932,Petrol,Manual,1,North,79050.0,2026-04-03,33
Nissan,Sentra,2016,111703,Petrol,Automatic,2,South,4500.0,2025-11-13,97
Nissan,Pathfinder,2024,3000,Petrol,Automatic,2,East,36800.0,2025-12-13,23
BMW,5 Series,2024,3000,Petrol,Automatic,1,West,61850.0,2026-08-21,27
Hyundai,Sonata,2021,26011,Diesel,Manual,1,West,16100.0,2026-06-18,54
Toyota,Highlander,2024,3000,Petrol,Automatic,1,West,40950.0,2025-10-02,20
Hyundai,Elantra,2020,105867,Petrol,Automatic,2,South,10200.0,2026-01-18,22
Ford,Explorer,2013,200138,Petrol,Automatic,2,West,4550.0,2026-01-29,95
BMW,X3,2022,24850,Petrol,Manual,1,South,32150.0,2026-04-28,18
Tesla,Model Y,2024,3000,Electric,Automatic,1,East,50150.0,2026-09-01,42
Hyundai,Elantra,2024,3000,Petrol,Automatic,1,West,21700.0,2026-07-05,30
Audi,A4,2018,120277,Diesel,Automatic,1,West,17600.0,2026-06-17,57
Toyota,Corolla,2024,3000,Petrol,Automatic,1,North,22050.0,2025-12-30,25
Mazda,Mazda3,2018,56141,Petrol,Automatic,1,Central,11350.0,2026-08-05,24
Hyundai,Elantra,2015,164951,Petrol,Automatic,2,West,3900.0,2025-12-22,42
BMW,X3,2018,106008,Petrol,Automatic,3,Central,14600.0,2026-07-29,17
Toyota,Highlander,2017,110587,Hybrid,Automatic,2,Metro,18450.0,2026-08-01,60
Hyundai,Tucson,2017,100994,Petrol,Automatic,1,Metro,11050.0,2026-07-16,140
Mazda,Mazda6,2024,3000,Petrol,Automatic,1,North,27000.0,2026-08-10,15
BMW,M3,2019,72811,Petrol,Automatic,2,North,30600.0,2025-12-27,21
Mercedes-Benz,GLC,2020,55196,Hybrid,Automatic,2,South,24550.0,2026-03-21,30
Toyota,RAV4,2022,30778,Petrol,Automatic,1,North,22900.0,2026-04-23,30
Volkswagen,Passat,2023,13780,Petrol,Automatic,1,South,23900.0,2025-09-25,18
Porsche,911,2017,79753,Petrol,Automatic,2,West,69100.0,2026-03-04,26
Toyota,RAV4,2020,101136,Petrol,Automatic,2,East,15650.0,2025-12-05,25
Mercedes-Benz,E-Class,2021,41516,Hybrid,Automatic,2,Metro,37650.0,2026-06-25,17
Volkswagen,Tiguan,2017,99652,Petrol,Automatic,1,Metro,10350.0,2026-02-15,31
BMW,5 Series,2014,104784,Petrol,Manual,2,West,7000.0,2026-09-04,32
BMW,M3,2023,16960,Petrol,Automatic,1,West,65000.0,2026-01-16,11
Honda,Civic,2017,125002,Petrol,Manual,1,South,7250.0,2025-10-04,17
Volkswagen,Golf,2020,48546,Petrol,Automatic,1,East,13750.0,2026-02-22,30
Mazda,Mazda3,2022,40719,Petrol,Automatic,1,Central,18450.0,2026-05-17,72
Ford,Explorer,2013,266999,Hybrid,Automatic,2,West,4550.0,2026-09-01,140
Honda,Civic,2018,76474,Petrol,Manual,2,South,9200.0,2025-12-13,16
Audi,A6,2019,88773,Hybrid,Manual,1,South,22150.0,2026-06-13,19
Hyundai,Tucson,2016,123258,Petrol,Manual,2,South,5000.0,2026-01-13,18
Subaru,Impreza,2023,6189,Petrol,Automatic,1,Metro,21500.0,2026-07-07,35
Honda,Pilot,2013,130156,Hybrid,Manual,2,Metro,7550.0,2026-06-02,16
Ford,Explorer,2017,97284,Petrol,Automatic,1,West,13750.0,2026-05-28,34
Toyota,Corolla,2023,11886,Petrol,Automatic,2,South,20250.0,2025-11-26,47
Chevrolet,Equinox,2015,96211,Petrol,Automatic,3,North,3350.0,2026-07-14,15
Honda,CR-V,2014,123200,Petrol,Manual,2,East,6000.0,2026-05-26,49
Honda,Accord,2024,3000,Petrol,Automatic,1,Metro,31100.0,2025-10-20,5
Toyota,Corolla,2014,124428,Hybrid,Automatic,4,West,4800.0,2025-10-20,34
Chevrolet,Silverado,2018,76185,Petrol,Automatic,2,East,16450.0,2026-05-08,69
Audi,Q5,2014,120681,Hybrid,Automatic,2,East,6700.0,2026-07-18,37
Kia,Telluride,2024,3000,Petrol,Automatic,2,North,34350.0,2025-09-25,12
Audi,Q5,2017,79978,Petrol,Manual,1,Metro,11850.0,2025-09-23,20
Toyota,Camry,2024,3000,Petrol,Automatic,1,East,27350.0,2026-01-12,11
Kia,Optima,2015,100631,Petrol,Automatic,1,West,5150.0,2026-02-27,41
Toyota,Tacoma,2013,125225,Hybrid,Automatic,3,North,6150.0,2025-09-28,16
Hyundai,Sonata,2018,98938,Hybrid,Automatic,4,South,9250.0,2025-09-17,65
Toyota,Corolla,2015,96680,Hybrid,Automatic,1,West,6450.0,2026-05-08,35
Subaru,Crosstrek,2013,162849,Petrol,Automatic,3,South,3100.0,2026-09-08,32
Toyota,Camry,2020,75554,Hybrid,Manual,2,North,14750.0,2026-02-03,21
Toyota,Camry,2015,116615,Hybrid,Automatic,2,West,6450.0,2026-06-10,36
Volkswagen,Jetta,2024,3000,Diesel,Automatic,1,South,21950.0,2026-05-31,15
Honda,Pilot,2024,3000,Petrol,Automatic,2,West,36050.0,2026-07-13,16
Volkswagen,Golf,2023,11670,Diesel,Automatic,1,East,21900.0,2025-09-21,17
BMW,3 Series,2016,125874,Hybrid,Automatic,3,South,9800.0,2026-04-17,11
Chevrolet,Tahoe,2021,36921,Petrol,Automatic,2,Central,33100.0,2026-07-31,32
Hyundai,Santa Fe,2021,48572,Petrol,Automatic,2,North,19950.0,2026-02-10,27
Tesla,Model S,2020,60515,Electric,Automatic,2,East,43850.0,2026-04-14,35
Volkswagen,Tiguan,2015,146991,Petrol,Automatic,3,Central,3600.0,2026-02-22,25
Toyota,Camry,2018,114223,Petrol,Automatic,2,East,11450.0,2025-09-27,33
Honda,Accord,2022,38166,Petrol,Automatic,1,East,23550.0,2026-09-09,62
Tesla,Model X,2022,19551,Electric,Automatic,2,East,72500.0,2026-01-28,48
Nissan,Rogue,2015,158996,Hybrid,Automatic,2,East,3500.0,2026-08-27,27
Toyota,Highlander,2023,12347,Petrol,Automatic,1,West,38450.0,2026-05-27,20
Mercedes-Benz,GLE,2022,26699,Petrol,Manual,1,South,44200.0,2026-03-30,34
Toyota,Tacoma,2023,13851,Petrol,Automatic,1,Central,31100.0,2025-11-19,30
Toyota,Tacoma,2014,152511,Petrol,Automatic,2,Metro,5900.0,2026-06-23,41
Honda,Civic,2021,32408,Petrol,Automatic,1,North,16200.0,2026-06-03,41
Honda,Pilot,2012,150511,Petrol,Automatic,3,East,5350.0,2025-10-11,43
Mercedes-Benz,GLC,2022,21600,Petrol,Automatic,1,Central,36500.0,2026-07-26,10
Toyota,Tacoma,2023,23011,Petrol,Automatic,1,West,30150.0,2026-02-09,13
Volkswagen,Golf,2023,11036,Petrol,Automatic,1,Metro,26050.0,2025-09-24,34
Audi,A6,2024,3000,Hybrid,Automatic,1,North,61600.0,2025-11-27,15
Tesla,Model 3,2024,3798,Electric,Automatic,1,West,44450.0,2026-06-01,32
Mazda,CX-5,2019,78087,Petrol,Automatic,1,Metro,17100.0,2026-07-26,33
Nissan,Sentra,2013,171145,Petrol,Automatic,1,South,2650.0,2025-11-16,140
Honda,Civic,2024,3376,Petrol,Automatic,1,Metro,26950.0,2026-06-02,7
Tesla,Model X,2021,43908,Electric,Automatic,2,West,53300.0,2026-08-22,69
Toyota,Corolla,2022,25675,Petrol,Automatic,2,East,17900.0,2025-11-01,47
Volkswagen,Golf,2024,3000,Petrol,Automatic,1,East,26150.0,2026-05-23,29
Ford,Explorer,2016,176744,Hybrid,Manual,1,North,8600.0,2026-06-01,46
Audi,Q5,2020,44187,Petrol,Automatic,1,South,23450.0,2026-09-13,11
Volkswagen,Jetta,2021,50944,Petrol,Automatic,2,South,12050.0,2026-01-24,18
BMW,3 Series,2022,33580,Petrol,Automatic,1,Metro,33500.0,2025-11-22,35
Ford,Explorer,2021,50909,Petrol,Automatic,1,North,23600.0,2026-01-04,13
Subaru,Impreza,2020,60471,Petrol,Automatic,1,East,13250.0,2025-12-19,24
Ford,Mustang,2016,96170,Petrol,Manual,1,Metro,10050.0,2025-11-07,49
Kia,Telluride,2019,128251,Hybrid,Automatic,1,Metro,20450.0,2025-12-23,60
Mercedes-Benz,GLC,2020,34934,Petrol,Automatic,2,East,26450.0,2025-10-19,35
BMW,M3,2023,22978,Petrol,Automatic,1,Central,61400.0,2026-05-22,39
Honda,CR-V,2018,69856,Hybrid,Automatic,3,Metro,14250.0,2026-04-11,44
Ford,Mustang,2020,73276,Petrol,Automatic,2,Metro,17750.0,2026-08-07,15
Porsche,Cayenne,2024,3000,Petrol,Automatic,1,West,89350.0,2026-04-25,27
Mercedes-Benz,E-Class,2021,47976,Petrol,Manual,1,North,30700.0,2026-05-02,39
BMW,5 Series,2022,16932,Hybrid,Automatic,1,South,42650.0,2025-09-21,53
Chevrolet,Equinox,2012,68821,Petrol,Manual,1,Central,3350.0,2025-12-07,108
Honda,Accord,2019,67247,Petrol,Automatic,1,North,14400.0,2026-04-15,26
Tesla,Model Y,2015,110563,Electric,Automatic,2,West,10600.0,2026-04-23,56
Toyota,Camry,2018,62789,Petrol,Automatic,1,West,13750.0,2025-11-21,12
Mercedes-Benz,C-Class,2024,3000,Petrol,Automatic,1,North,44550.0,2026-02-11,16
Hyundai,Santa Fe,2024,3000,Petrol,Automatic,1,North,32900.0,2026-04-25,32
Hyundai,Sonata,2022,21362,Hybrid,Manual,1,East,19350.0,2025-10-17,42
Hyundai,Elantra,2021,27763,Petrol,Manual,3,Central,11500.0,2026-02-01,18
Toyota,RAV4,2022,26479,Hybrid,Automatic,1,East,25550.0,2025-11-09,25
Audi,Q5,2020,71280,Electric,Manual,1,South,22100.0,2026-06-20,48
BMW,5 Series,2020,31123,Petrol,Automatic,2,East,26450.0,2025-11-30,52
Honda,Pilot,2020,53865,Hybrid,Automatic,1,Central,22150.0,2025-11-20,22
Volkswagen,Jetta,2024,3000,Hybrid,Automatic,1,South,23800.0,2026-03-06,20
BMW,X5,2014,171666,Petrol,Automatic,2,South,12700.0,2026-02-13,38
Volkswagen,Golf,2020,41970,Hybrid,Automatic,1,Metro,15000.0,2026-04-24,37
Mercedes-Benz,C-Class,2012,135307,Petrol,Manual,1,North,5650.0,2025-12-22,140
Ford,F-150,2022,28055,Electric,Automatic,1,Central,25800.0,2025-10-28,12
Toyota,RAV4,2023,10624,Hybrid,Automatic,1,Central,27950.0,2025-12-25,13
Chevrolet,Malibu,2017,70274,Petrol,Automatic,2,North,6800.0,2026-08-30,12
Ford,F-150,2020,47789,Petrol,Manual,1,West,21050.0,2026-04-23,44
Honda,Accord,2024,3000,Diesel,Manual,1,West,28100.0,2026-07-02,31
Tesla,Model S,2020,42423,Electric,Automatic,1,East,52450.0,2026-08-22,52
BMW,X5,2012,124972,Hybrid,Automatic,1,West,8050.0,2026-07-20,81
Toyota,Highlander,2018,87719,Petrol,Automatic,2,North,17600.0,2026-07-19,15
Porsche,Macan,2024,3000,Petrol,Automatic,1,South,61550.0,2025-10-01,30
Ford,Escape,2022,32518,Petrol,Automatic,1,West,21000.0,2025-11-08,28
Chevrolet,Equinox,2019,68224,Petrol,Automatic,1,North,12650.0,2025-10-05,29
Chevrolet,Silverado,2023,6469,Diesel,Automatic,1,Metro,35600.0,2026-03-01,43
Audi,Q7,2019,75063,Petrol,Automatic,1,North,26200.0,2026-03-13,56
Hyundai,Elantra,2013,245995,Hybrid,Automatic,3,East,2650.0,2026-08-21,140
Tesla,Model X,2023,8389,Electric,Automatic,1,South,76200.0,2025-10-08,34
Hyundai,Santa Fe,2015,150150,Petrol,Automatic,2,Central,6450.0,2026-03-14,24
Toyota,Camry,2015,84847,Hybrid,Manual,1,North,8750.0,2026-08-31,36
BMW,3 Series,2023,17394,Petrol,Automatic,1,North,39500.0,2026-07-09,61
Ford,Mustang,2018,79537,Petrol,Automatic,3,Metro,11300.0,2025-12-06,18
Toyota,Corolla,2016,182573,Petrol,Automatic,1,North,4200.0,2026-01-23,30
Tesla,Model X,2022,23891,Electric,Automatic,1,Central,70400.0,2026-06-19,29
Hyundai,Sonata,2024,3457,Petrol,Automatic,1,East,26950.0,2025-12-04,11
Ford,Explorer,2023,15507,Hybrid,Automatic,1,South,34750.0,2026-08-07,19
Nissan,Rogue,2022,33947,Petrol,Automatic,1,East,22200.0,2026-03-03,22
Honda,Civic,2024,3000,Hybrid,Automatic,1,North,25750.0,2026-03-05,26
Honda,Pilot,2021,61233,Petrol,Automatic,1,West,28200.0,2025-10-24,6
Tesla,Model X,2015,157655,Electric,Automatic,2,East,16450.0,2026-03-26,19
BMW,5 Series,2023,17319,Petrol,Automatic,1,Central,48200.0,2025-09-20,18
Audi,Q5,2016,98598,Petrol,Automatic,2,South,9900.0,2026-07-31,25
Audi,A4,2020,35986,Petrol,Manual,3,Metro,23100.0,2026-08-14,52
Toyota,RAV4,2024,3000,Petrol,Automatic,1,South,28650.0,2026-07-06,23
Honda,CR-V,2023,15675,Hybrid,Automatic,1,East,29950.0,2026-06-02,31
Mercedes-Benz,C-Class,2023,9270,Petrol,Automatic,1,North,39050.0,2025-09-25,33
Honda,Accord,2017,65963,Diesel,Automatic,2,Metro,11700.0,2026-05-27,33
Audi,Q5,2021,57295,Petrol,Automatic,1,Central,24900.0,2026-07-06,42
Chevrolet,Tahoe,2024,3000,Petrol,Automatic,1,South,58800.0,2026-04-16,32
Kia,Telluride,2018,110453,Hybrid,Automatic,2,North,15800.0,2026-02-08,78
Audi,A4,2014,151308,Petrol,Automatic,2,East,5150.0,2026-02-03,97
Subaru,Crosstrek,2020,52815,Petrol,Manual,2,North,13750.0,2025-12-14,25
Nissan,Altima,2018,95269,Petrol,Manual,1,North,6750.0,2026-07-23,58
Mercedes-Benz,GLC,2017,97202,Hybrid,Automatic,3,Central,7250.0,2026-06-27,18
Honda,Accord,2015,84461,Hybrid,Automatic,2,North,9550.0,2026-01-11,69
Nissan,Sentra,2022,40229,Petrol,Automatic,1,East,16500.0,2026-07-11,45
Honda,Pilot,2021,25979,Diesel,Automatic,1,North,24300.0,2026-01-23,24
Nissan,Altima,2017,104788,Petrol,Automatic,1,Central,6750.0,2026-07-11,42
Honda,Pilot,2023,14739,Petrol,Automatic,1,South,37300.0,2026-08-20,42
Ford,Escape,2012,190358,Petrol,Manual,1,South,3350.0,2026-06-02,140
Mazda,Mazda6,2018,53530,Petrol,Automatic,1,South,11500.0,2025-10-01,33
Toyota,RAV4,2015,180510,Petrol,Automatic,3,North,7100.0,2026-04-19,48
BMW,M3,2014,163069,Petrol,Automatic,4,South,13150.0,2026-08-21,58
Porsche,Macan,2014,124508,Petrol,Manual,3,Metro,18750.0,2026-07-14,40
Tesla,Model 3,2024,3000,Electric,Automatic,1,East,45500.0,2026-03-28,26
Ford,Escape,2018,75356,Petrol,Automatic,2,South,9350.0,2026-05-12,30
Toyota,RAV4,2019,52767,Hybrid,Automatic,1,West,17100.0,2026-08-29,36
BMW,X3,2017,112912,Petrol,Automatic,4,South,9900.0,2026-04-21,19
Mercedes-Benz,GLE,2024,3000,Hybrid,Manual,1,Central,60750.0,2025-10-28,27
Mercedes-Benz,E-Class,2023,10882,Petrol,Automatic,1,North,48650.0,2025-12-29,25
Ford,Explorer,2020,33531,Petrol,Automatic,2,Central,19800.0,2026-01-12,11
Toyota,Highlander,2024,3000,Petrol,Automatic,1,East,42800.0,2026-02-04,45
Ford,Mustang,2023,7799,Petrol,Automatic,1,Metro,30200.0,2026-02-19,27
Toyota,Tacoma,2024,3000,Petrol,Automatic,1,North,33750.0,2025-10-10,11
Audi,A4,2014,163029,Petrol,Automatic,2,Central,5150.0,2026-05-17,36
Ford,Escape,2023,12793,Petrol,Automatic,1,Metro,26700.0,2025-12-19,11
Tesla,Model S,2021,32165,Electric,Automatic,1,South,46200.0,2026-08-14,29
BMW,X5,2021,40174,Hybrid,Automatic,1,West,43550.0,2026-07-18,34
Toyota,Corolla,2017,85062,Petrol,Automatic,3,West,8400.0,2026-04-04,34
Hyundai,Elantra,2021,61979,Hybrid,Manual,2,Metro,15150.0,2026-02-17,38
Honda,CR-V,2022,21228,Petrol,Automatic,1,East,23550.0,2026-07-20,7
Tesla,Model Y,2023,19379,Electric,Automatic,1,West,43800.0,2026-08-07,15
Volkswagen,Jetta,2017,59528,Diesel,Automatic,3,North,5950.0,2025-12-05,25
Audi,Q5,2021,23996,Petrol,Manual,1,Metro,30750.0,2026-04-30,36
Mercedes-Benz,C-Class,2019,59415,Petrol,Automatic,3,West,19550.0,2025-12-01,43
Mercedes-Benz,GLC,2024,3000,Petrol,Automatic,1,South,50550.0,2026-08-05,8
Subaru,Forester,2019,74959,Petrol,Automatic,2,South,12750.0,2026-09-01,37
Ford,F-150,2017,64523,Hybrid,Manual,3,North,12100.0,2026-06-04,30
BMW,X5,2020,30811,Hybrid,Automatic,2,West,30800.0,2026-03-25,15
Volkswagen,Golf,2017,86787,Diesel,Automatic,2,South,7400.0,2026-06-19,82
Audi,A4,2024,3000,Petrol,Automatic,2,North,43400.0,2026-01-24,44
Nissan,Pathfinder,2022,32757,Petrol,Automatic,1,North,27350.0,2025-11-13,44
BMW,X3,2022,30304,Petrol,Automatic,2,South,34600.0,2025-09-19,11
Honda,Civic,2019,73077,Petrol,Automatic,1,West,13500.0,2026-05-07,27
Honda,Pilot,2022,19830,Petrol,Automatic,1,Central,29750.0,2025-11-28,51
Audi,Q5,2013,183303,Diesel,Automatic,2,West,5650.0,2026-06-18,140
Nissan,Altima,2020,41961,Petrol,Automatic,1,Central,13800.0,2026-06-29,33
Volkswagen,Passat,2019,101317,Petrol,Automatic,1,West,12800.0,2026-03-11,19
BMW,3 Series,2024,3000,Petrol,Manual,1,East,42400.0,2025-10-21,10
Audi,A6,2023,7577,Petrol,Automatic,1,East,49400.0,2025-11-07,17
Toyota,RAV4,2022,40503,Hybrid,Automatic,1,West,24500.0,2025-12-30,37
Hyundai,Santa Fe,2015,133535,Petrol,Automatic,2,Metro,7950.0,2026-04-24,20
Audi,A4,2023,19042,Petrol,Automatic,1,North,33450.0,2026-03-12,33
Nissan,Pathfinder,2022,26133,Petrol,Automatic,2,West,25700.0,2025-10-09,11
Toyota,RAV4,2021,34050,Petrol,Automatic,1,West,23200.0,2026-07-02,33
Tesla,Model X,2024,3000,Electric,Automatic,1,West,94200.0,2025-12-21,21
Tesla,Model S,2012,159953,Electric,Automatic,3,Metro,9850.0,2026-05-09,32
Toyota,Camry,2024,3000,Petrol,Automatic,1,North,26900.0,2025-10-16,34
Ford,Explorer,2023,13852,Petrol,Automatic,1,Metro,34700.0,2026-04-09,14
Honda,Civic,2017,88085,Hybrid,Automatic,1,West,9350.0,2025-10-01,33
Ford,Escape,2020,77817,Diesel,Automatic,1,Metro,14850.0,2026-01-25,44
Volkswagen,Tiguan,2016,73248,Petrol,Automatic,1,East,7350.0,2025-12-16,38
Toyota,Highlander,2024,3000,Hybrid,Automatic,1,Central,41150.0,2026-06-30,4
Toyota,RAV4,2024,3000,Hybrid,Manual,1,East,28000.0,2026-05-03,13
BMW,3 Series,2020,52473,Petrol,Automatic,2,Central,21500.0,2025-10-24,16
Volkswagen,Tiguan,2022,27409,Diesel,Automatic,2,Central,20700.0,2026-06-23,20
Toyota,Corolla,2020,57405,Hybrid,Automatic,3,North,12150.0,2026-07-02,28
